chrI	12680	12727	1	1	1	0	8	24
chrI	25486	25620	1	1	1	2	2	22
chrI	87388	87500	1	1	1	84	0	22
chrI	139571	139594	2	2	1	4	822	13
chrI	142254	142619	1	1	1	604	0	24
chrI	142254	143349	1	1	1	2	0	19
chrI	151007	151096	2	2	1	4	0	19
chrI	206113	206247	1	1	1	0	4	22
chrI	206113	206382	1	1	1	0	4	22
chrII	45645	45977	1	1	1	36	0	16
chrII	47059	47146	2	2	1	1	0	3
chrII	60194	60697	2	2	1	26	0	23
chrII	83452	85373	2	2	1	1	0	12
chrII	89133	89440	2	2	1	2	0	12
chrII	110421	110505	2	2	1	4	0	21
chrII	110844	110948	1	1	1	1	0	15
chrII	110880	110948	1	1	1	11	0	14
chrII	115475	115569	1	1	1	1	0	19
chrII	125155	125270	1	1	1	30	0	25
chrII	125155	125441	1	1	1	1	0	21
chrII	142750	142846	2	2	1	2	0	15
chrII	142754	142846	2	2	1	1	0	23
chrII	168425	168808	1	1	1	1	0	19
chrII	170677	170757	1	1	1	1	0	23
chrII	170677	170804	1	1	1	81	0	25
chrII	186266	186427	2	2	1	1	0	21
chrII	186353	186427	2	2	1	2	0	20
chrII	291400	291771	2	2	1	1	0	19
chrII	332876	333386	1	1	1	177	0	24
chrII	342699	342806	1	1	1	2	0	23
chrII	393181	393507	1	1	1	1	0	20
chrII	393181	393510	1	1	1	181	0	25
chrII	407028	407122	2	2	1	123	0	24
chrII	414754	415259	2	2	1	13	0	24
chrII	462210	462289	1	1	1	35	0	24
chrII	462430	462499	1	1	1	59	4	24
chrII	478186	478317	2	2	1	0	75	14
chrII	479346	479434	1	1	1	1	0	21
chrII	592417	592768	2	2	1	2	0	17
chrII	604515	604927	1	1	1	14	0	20
chrII	606281	606668	1	1	1	14	0	22
chrII	726918	727011	2	2	1	8	0	25
chrII	779875	780366	2	2	0	0	1	22
chrII	779875	780420	2	2	1	0	4	21
chrII	779875	780423	2	2	1	0	1	21
chrIII	40237	40421	2	2	1	1	0	17
chrIII	70622	70645	1	1	1	1	1	15
chrIII	83033	84111	2	2	1	0	1	12
chrIII	83033	84337	2	2	1	0	1	12
chrIII	83033	84853	2	2	1	0	1	12
