chrI	12680	12727	1	1	1	0	6	24
chrI	25486	25620	1	1	1	1	0	16
chrI	26161	26430	1	1	1	0	7	19
chrI	87388	87500	1	1	1	74	0	23
chrI	142254	142619	1	1	1	386	0	24
chrI	142254	143349	1	1	1	1	0	18
chrI	150990	151096	2	2	1	1	0	13
chrI	151007	151096	2	2	1	1	0	22
chrI	204941	205210	2	2	1	0	7	19
chrI	205708	205842	1	1	1	0	1	12
chrI	205708	206517	1	1	1	0	1	12
chrI	205751	206155	2	2	1	0	2	21
chrI	206113	206247	1	1	1	0	4	21
chrI	206113	206382	1	1	1	0	4	21
chrI	206113	206517	1	1	1	0	1	12
chrI	223170	224181	2	2	1	0	1	13
chrII	5120	5335	2	2	1	0	1	24
chrII	45645	45977	1	1	1	53	0	20
chrII	60194	60697	2	2	1	51	0	24
chrII	110421	110505	2	2	1	3	0	16
chrII	110880	110948	1	1	1	12	0	23
chrII	125155	125270	1	1	1	14	0	24
chrII	142750	142846	2	2	1	1	0	22
chrII	168425	168808	1	1	1	2	0	7
chrII	170677	170804	1	1	1	86	0	25
chrII	186353	186427	2	2	1	4	0	23
chrII	332876	333386	1	1	1	266	0	24
chrII	393181	393507	1	1	1	4	0	18
chrII	393181	393510	1	1	1	253	0	24
chrII	407028	407122	2	2	1	87	0	24
chrII	414754	415259	2	2	1	4	0	19
chrII	426517	426873	2	2	1	2	0	12
chrII	427794	429625	2	2	1	1	2	21
chrII	462210	462289	1	1	1	25	0	24
chrII	462430	462499	1	1	1	37	7	24
chrII	479346	479434	1	1	1	1	0	21
chrII	592417	592768	2	2	1	3	0	25
chrII	602104	602216	1	1	1	1	0	15
chrII	604515	604927	1	1	1	24	0	23
chrII	606281	606668	1	1	1	10	0	18
chrII	653369	653452	1	1	1	1	0	14
chrII	679943	680039	2	2	1	2	0	13
chrII	680956	682735	2	2	1	10	6	19
chrII	726918	727011	2	2	1	8	0	25
chrII	779875	780402	2	2	1	0	1	19
chrIII	70622	70645	1	1	1	4	0	18
chrIII	101634	101700	2	2	1	22	0	25
chrIII	107192	107287	1	1	1	95	0	19
chrIII	108111	108593	1	1	1	2	0	21
chrIII	111558	111633	2	2	1	3	0	7
chrIII	138064	138156	1	1	1	1	244	15
chrIII	138131	138162	1	1	1	4	7	22
chrIII	173116	173198	2	2	1	40	0	24
chrIII	177907	178213	2	2	1	4	0	20
chrIII	293940	293993	1	1	1	12	0	18
chrIII	294240	294291	1	1	1	17	0	23
chrIV	65307	65377	1	1	1	7	0	20
chrIV	117667	118157	1	1	1	16	0	22
chrIV	122078	122176	1	1	1	7	0	23
chrIV	216158	216489	1	1	1	36	0	20
chrIV	217603	218007	1	1	1	23	0	24
chrIV	230020	230320	1	1	1	1712	1	25
chrIV	239399	239509	2	2	1	35	0	18
chrIV	254956	255044	2	2	1	3	0	13
chrIV	254975	255044	2	2	1	10	0	23
chrIV	267726	267806	1	1	1	3	0	24
chrIV	268997	269137	1	1	1	1	0	22
chrIV	307334	307765	2	2	1	33	0	24
chrIV	308428	308792	1	1	1	9	0	24
chrIV	314045	314336	2	2	1	5	0	24
chrIV	321205	322831	1	1	1	0	1	13
chrIV	322283	322703	1	1	1	216	0	24
chrIV	337525	337634	1	1	1	9	0	17
chrIV	340811	341219	2	2	1	1	0	17
chrIV	431387	431472	2	2	1	14	0	20
chrIV	458018	458097	2	2	1	3	0	24
chrIV	491560	491898	1	1	1	312	0	23
chrIV	528660	530490	2	2	1	0	6	12
chrIV	529293	530490	2	2	1	0	1	20
chrIV	532545	534375	2	2	1	0	6	12
chrIV	533178	534375	2	2	1	0	1	20
chrIV	579479	580017	1	1	1	52	0	21
chrIV	601022	601064	2	2	1	0	1	13
chrIV	601074	601097	2	2	1	4	1	13
chrIV	601074	601139	2	2	1	0	179	18
chrIV	601074	601163	2	2	1	0	1	13
chrIV	601364	601517	2	2	1	1	0	22
chrIV	601376	601529	2	2	1	0	1	16
chrIV	629906	630173	1	1	1	2	0	23
chrIV	652781	653523	1	1	1	13	0	21
chrIV	653609	653820	1	1	1	0	1	12
chrIV	715248	715358	2	2	1	2	0	25
chrIV	716252	716522	2	2	1	1	0	19
chrIV	733703	733775	2	2	1	169	0	25
chrIV	747123	747492	1	1	1	1	0	17
chrIV	758865	759440	2	2	1	0	53	23
chrIV	758865	759632	2	2	1	0	49	23
chrIV	759057	759440	2	2	1	0	53	23
chrIV	759057	759632	2	2	1	0	49	23
chrIV	1073313	1073401	2	2	1	1	0	13
chrIV	1103810	1103892	1	1	1	1	0	24
chrIV	1208302	1208302	0	0	1	0	1	3
chrIV	1212878	1212978	1	1	1	7	0	25
chrIV	1236843	1237608	1	1	1	60	0	25
chrIV	1248111	1248258	2	2	1	1	0	14
chrIV	1266770	1266861	2	2	1	30	0	19
chrIV	1307798	1308007	2	2	1	0	1	12
chrIV	1307840	1308007	2	2	1	0	1	12
chrIV	1307840	1308049	2	2	0	0	2	19
chrIV	1307882	1308007	2	2	1	0	1	12
chrIV	1307966	1308007	2	2	1	0	1	12
chrIV	1319618	1319697	2	2	1	12	0	21
chrIV	1319721	1319816	2	2	1	4	0	21
chrIV	1355237	1355550	2	2	1	3	0	23
chrIV	1359970	1360404	1	1	1	39	0	24
chrIV	1401801	1402184	1	1	1	39	0	24
chrIV	1450458	1450540	2	2	1	2	0	23
chrIV	1526005	1526210	1	1	1	0	1	24
