chrI	12680	12727	1	1	1	0	3	24
chrI	25486	25620	1	1	1	1	0	19
chrI	26161	26565	1	1	1	0	4	25
chrI	26161	26700	1	1	1	0	4	25
chrI	72080	72133	1	1	1	2	0	21
chrI	87388	87500	1	1	1	76	0	23
chrI	142078	143279	1	1	1	1	0	12
chrI	142254	142619	1	1	1	290	0	24
chrI	142254	143349	1	1	1	1	0	18
chrI	142459	142619	1	1	1	1	0	13
chrI	150990	151096	2	2	1	1	0	13
chrI	151007	151096	2	2	1	1	0	23
chrI	183920	184901	2	2	1	1	1	13
chrI	204671	205210	2	2	1	0	4	25
chrI	204806	205210	2	2	1	0	4	25
chrI	206113	206247	1	1	1	0	3	22
chrI	206113	206382	1	1	1	0	3	22
chrII	2039	2386	1	1	1	1	0	16
chrII	5120	5335	2	2	1	0	1	22
chrII	45645	45977	1	1	1	48	0	20
chrII	60194	60697	2	2	1	19	0	22
chrII	110421	110505	2	2	1	6	0	24
chrII	110880	110948	1	1	1	11	0	18
chrII	115475	115569	1	1	1	1	0	12
chrII	125155	125270	1	1	1	15	0	24
chrII	170677	170757	1	1	1	1	0	22
chrII	170677	170804	1	1	1	76	0	25
chrII	186353	186427	2	2	1	2	0	23
chrII	332876	333386	1	1	1	178	0	24
chrII	393181	393510	1	1	1	138	0	25
chrII	407028	407122	2	2	1	116	0	24
chrII	414754	415259	2	2	1	9	0	17
chrII	426517	426873	2	2	1	1	0	3
chrII	443706	443833	2	2	1	22	0	18
chrII	462210	462269	1	1	1	2	0	16
chrII	462210	462289	1	1	1	23	0	24
chrII	462430	462499	1	1	1	54	4	24
chrII	559945	561216	1	1	1	1	0	14
chrII	592417	592768	2	2	1	3	0	25
chrII	604515	604927	1	1	1	22	0	24
chrII	606281	606668	1	1	1	13	0	22
chrII	679943	680039	2	2	1	1	0	5
chrII	680855	680881	2	2	1	5	0	15
chrII	726918	727011	2	2	1	9	0	25
chrII	779875	780402	2	2	1	0	1	19
chrIII	70622	70645	1	1	1	2	0	13
chrIII	84617	85065	1	1	1	1	0	24
chrIII	101634	101700	2	2	1	14	0	25
chrIII	107192	107287	1	1	1	76	0	23
chrIII	111558	111633	2	2	1	8	0	23
chrIII	173116	173198	2	2	1	19	0	23
chrIII	177907	178213	2	2	1	1	0	20
chrIII	293940	293993	1	1	1	18	0	15
chrIII	294240	294291	1	1	1	18	0	23
chrIV	60479	61787	2	2	1	1	0	20
chrIV	65307	65377	1	1	1	10	0	24
chrIV	117667	118157	1	1	1	10	0	24
chrIV	122078	122176	1	1	1	10	0	25
chrIV	216158	216489	1	1	1	93	0	20
chrIV	217603	218007	1	1	1	16	0	22
chrIV	230020	230320	1	1	1	600	0	25
chrIV	239399	239509	2	2	1	30	0	22
chrIV	254943	255044	2	2	1	1	0	24
chrIV	254975	255044	2	2	1	7	0	18
chrIV	267726	267806	1	1	1	3	0	19
chrIV	307334	307765	2	2	1	13	0	24
chrIV	308428	308792	1	1	1	3	0	21
chrIV	314045	314336	2	2	1	4	0	24
chrIV	322283	322703	1	1	1	120	0	25
chrIV	337525	337634	1	1	1	3	0	12
chrIV	431387	431472	2	2	1	23	0	24
chrIV	451953	452312	2	2	1	1	0	21
chrIV	457716	458097	2	2	1	1	0	12
chrIV	458018	458097	2	2	1	5	0	24
chrIV	491560	491898	1	1	1	161	0	23
chrIV	569634	569723	2	2	1	3	0	15
chrIV	579479	580017	1	1	1	24	0	23
chrIV	601097	601139	2	2	1	0	1	16
chrIV	601100	601166	2	2	1	0	1	13
chrIV	629906	630173	1	1	1	5	0	24
chrIV	652781	653523	1	1	1	13	0	23
chrIV	715192	715358	2	2	1	1	0	23
chrIV	715248	715358	2	2	1	2	0	25
chrIV	733703	733775	2	2	1	165	0	25
chrIV	758037	758612	2	2	1	0	1	15
chrIV	758037	758804	2	2	1	0	1	15
chrIV	758037	758996	2	2	1	0	1	15
chrIV	758037	759572	2	2	1	0	1	15
chrIV	1212878	1212978	1	1	1	3	0	22
chrIV	1236843	1237608	1	1	1	32	0	25
chrIV	1238631	1238824	2	2	1	1	0	19
