chrI	87388	87500	1	1	1	112	0	23
chrI	115715	115773	1	1	1	1	0	14
chrI	139571	139594	2	2	1	3	880	20
chrI	142078	143279	1	1	1	1	0	12
chrI	142254	142619	1	1	1	584	0	24
chrI	142254	143349	1	1	1	4	0	20
chrI	151007	151096	2	2	1	5	0	24
chrI	205708	205842	1	1	1	0	1	13
chrI	205708	206517	1	1	1	0	1	13
chrI	206113	206247	1	1	1	0	2	24
chrI	206113	206382	1	1	1	0	2	24
chrI	206113	206517	1	1	1	0	1	13
chrII	5120	5335	2	2	1	0	3	24
chrII	45645	45977	1	1	1	47	0	22
chrII	60194	60697	2	2	1	32	0	21
chrII	110421	110505	2	2	1	3	0	16
chrII	110880	110948	1	1	1	12	0	20
chrII	125155	125270	1	1	1	25	0	24
chrII	136608	137641	1	1	1	2	0	12
chrII	142750	142846	2	2	1	2	0	19
chrII	168425	168808	1	1	1	1	0	6
chrII	170677	170757	1	1	1	2	0	24
chrII	170677	170804	1	1	1	80	0	25
chrII	186353	186427	2	2	1	2	0	22
chrII	332876	333386	1	1	1	215	0	24
chrII	366503	366584	2	2	1	1	0	4
chrII	393181	393507	1	1	1	1	0	13
chrII	393181	393510	1	1	1	206	0	25
chrII	407028	407122	2	2	1	107	0	24
chrII	414754	415259	2	2	1	10	0	24
chrII	426517	426873	2	2	1	3	0	21
chrII	427999	429776	1	1	1	2	7	16
chrII	443706	443833	2	2	1	14	0	19
chrII	462210	462289	1	1	1	42	0	24
chrII	462430	462499	1	1	1	66	3	24
chrII	464054	464359	1	1	1	0	1	13
chrII	464112	464195	2	4	1	1	14	19
chrII	464130	464237	2	4	1	1	12	20
chrII	469792	469903	2	2	1	1	0	13
chrII	477840	477933	2	2	1	0	6	18
chrII	478235	478715	1	1	1	0	432	12
chrII	479346	479434	1	1	1	4	0	20
chrII	482100	482223	1	1	1	0	1	12
chrII	604515	604927	1	1	1	15	0	23
chrII	606281	606668	1	1	1	14	0	19
chrII	653369	653452	1	1	1	1	0	11
chrII	680855	680881	2	2	1	8	0	15
chrII	680958	682598	2	2	1	1	0	16
chrII	726918	727011	2	2	1	8	0	25
chrIII	70622	70645	1	1	1	5	0	19
chrIII	101606	101700	2	2	1	1	0	21
chrIII	101634	101700	2	2	1	32	0	25
chrIII	107192	107287	1	1	1	88	0	23
chrIII	107192	107299	1	1	1	1	0	13
chrIII	111558	111633	2	2	1	6	0	23
chrIII	111580	111633	2	2	1	1	0	20
chrIII	138011	138952	1	1	1	2	585	12
chrIII	138142	138171	1	1	1	3	11	22
chrIII	173116	173198	2	2	1	40	1	23
chrIII	177907	178213	2	2	1	1	0	13
chrIII	293940	293993	1	1	1	17	0	22
chrIII	294240	294291	1	1	1	19	0	23
chrIV	65307	65377	1	1	1	11	0	23
chrIV	117667	118157	1	1	1	14	0	24
chrIV	122078	122176	1	1	1	15	0	23
chrIV	122078	122186	1	1	1	1	0	13
chrIV	216158	216489	1	1	1	70	0	20
chrIV	217603	218007	1	1	1	10	0	24
chrIV	230020	230320	1	1	1	1065	0	25
chrIV	239399	239509	2	2	1	48	0	18
chrIV	254956	255044	2	2	1	2	0	12
chrIV	254975	255044	2	2	1	7	0	19
chrIV	267726	267806	1	1	1	1	0	12
chrIV	307334	307765	2	2	1	9	0	22
chrIV	308428	308792	1	1	1	8	0	22
chrIV	322283	322703	1	1	1	164	0	24
chrIV	337525	337634	1	1	1	2	0	11
chrIV	431387	431472	2	2	1	15	0	25
chrIV	451953	452312	2	2	1	1	0	21
chrIV	453264	453427	1	1	1	1	1	23
chrIV	458018	458097	2	2	1	4	0	24
chrIV	491560	491898	1	1	1	185	0	23
chrIV	569634	569723	2	2	1	3	0	23
chrIV	579479	580017	1	1	1	59	0	25
chrIV	579895	580017	1	1	1	1	0	22
chrIV	601032	601097	2	2	1	3	2	20
chrIV	601032	601163	2	2	1	0	2	18
chrIV	629906	630173	1	1	1	8	0	24
chrIV	652781	653523	1	1	1	15	0	24
chrIV	652781	653526	1	1	1	2	0	14
chrIV	676272	676405	1	1	1	2	0	20
chrIV	715248	715358	2	2	1	2	0	23
chrIV	733703	733775	2	2	1	185	0	25
chrIV	758865	759440	2	2	1	0	26	20
chrIV	758865	759632	2	2	1	0	24	20
chrIV	759057	759440	2	2	1	0	26	20
chrIV	759057	759632	2	2	1	0	24	20
chrIV	766939	768406	1	1	1	1	16	12
chrIV	1013345	1013381	2	2	1	1	9	16
chrIV	1103810	1103892	1	1	1	2	0	25
chrIV	1212878	1212978	1	1	1	4	0	22
chrIV	1236843	1237608	1	1	1	64	0	25
chrIV	1266770	1266861	2	2	1	49	0	24
chrIV	1307840	1308049	2	2	1	0	5	25
chrIV	1319618	1319697	2	2	1	26	0	21
chrIV	1319721	1319816	2	2	1	23	0	23
chrIV	1329636	1329677	1	1	1	8	56	23
chrIV	1355237	1355550	2	2	1	1	0	14
chrIV	1359970	1360404	1	1	1	26	0	24
chrIV	1366238	1366589	2	2	1	1	0	24
chrIV	1401801	1402184	1	1	1	28	0	24
chrIV	1450458	1450846	2	2	1	1	0	9
chrIV	1526005	1526210	1	1	1	0	3	24
chrIX	23435	23764	1	3	1	1	0	14
chrIX	23649	23864	2	2	1	0	1	13
chrIX	25602	25694	2	2	1	0	1	15
chrIX	25602	25736	2	2	1	0	1	15
chrIX	68716	69149	1	1	1	2	0	23
chrIX	99096	99385	2	2	1	16	0	18
chrIX	127662	128148	1	1	1	4	0	21
chrIX	133974	134058	1	1	1	1	0	16
chrIX	155223	155310	1	3	1	2	0	24
chrIX	166435	166519	1	1	1	2	0	13
chrIX	231958	232366	2	2	1	8	0	24
chrIX	256555	257026	2	2	1	14	228	23
chrIX	312531	312587	1	1	1	0	1	13
chrIX	316772	317171	1	1	1	2	0	4
chrIX	317018	317171	1	1	1	1	0	22
chrIX	366557	366610	1	1	1	3	16	24
chrIX	371006	371070	1	1	1	1	0	17
chrIX	423474	423655	1	1	1	1	0	13
chrMito	13987	16434	2	6	1	56	0	21
chrMito	16471	18953	0	0	1	72	0	24
chrMito	18992	20507	0	0	1	67	2	24
chrMito	20985	21994	0	0	1	172	6	23
chrMito	22247	23611	0	0	1	85	0	22
chrMito	23747	25317	0	0	1	53	1	23
chrMito	25343	26228	2	6	1	157	0	21
chrMito	36955	37722	2	6	1	331	0	17
chrMito	37737	39140	0	0	1	161	0	14
chrMito	39218	40840	0	0	1	65	0	24
chrMito	41091	42507	0	0	1	75	0	23
chrMito	42559	43296	0	0	1	62	0	24
chrMito	60725	61867	0	0	1	54	0	25
chrV	100992	101139	1	1	1	0	56	12
chrV	110553	110820	2	2	1	1	0	25
chrV	131777	131899	1	1	1	9	0	23
chrV	148195	148282	1	1	1	2	0	19
chrV	158995	159087	2	2	1	10	0	22
chrV	269752	270148	2	2	1	6	228	23
chrV	306326	306791	1	1	1	6	0	15
chrV	307747	307848	1	1	1	38	0	24
