chrI	72333	72728	1	1	1	0	1	12
chrI	87388	87500	1	1	1	62	0	22
chrI	106732	106827	1	1	1	1	0	15
chrI	142254	142619	1	1	1	295	0	24
chrI	151007	151096	2	2	1	2	0	23
chrI	205751	206155	2	2	1	0	1	21
chrI	206113	206247	1	1	1	0	2	20
chrI	206113	206382	1	1	1	0	2	20
chrII	5120	5335	2	2	1	0	5	24
chrII	45645	45977	1	1	1	48	0	20
chrII	60194	60697	2	2	1	23	0	20
chrII	110421	110505	2	2	1	2	0	21
chrII	110880	110948	1	1	1	13	0	23
chrII	125155	125270	1	1	1	17	0	24
chrII	142750	142846	2	2	1	1	0	25
chrII	168456	168994	2	2	1	0	31	13
chrII	170677	170757	1	1	1	2	0	23
chrII	170677	170804	1	1	1	70	0	25
chrII	186353	186427	2	2	1	1	0	23
chrII	332876	333386	1	1	1	200	0	24
chrII	366503	366584	2	2	1	1	0	22
chrII	393181	393510	1	1	1	129	0	25
chrII	407028	407122	2	2	1	138	0	24
chrII	414754	415259	2	2	1	9	0	19
chrII	443706	443833	2	2	1	19	0	20
chrII	462210	462289	1	1	1	24	0	24
chrII	462430	462499	1	1	1	52	4	24
chrII	464045	464359	1	1	1	1	1	15
chrII	464054	464359	1	1	1	0	2	14
chrII	479346	479434	1	1	1	2	0	24
chrII	490397	490575	2	2	1	1	0	14
chrII	592417	592768	2	2	1	1	0	15
chrII	604515	604927	1	1	1	15	0	15
chrII	606281	606668	1	1	1	9	0	22
chrII	606538	606668	1	1	1	1	0	17
chrII	680958	682598	2	2	1	1	0	16
chrII	691967	692133	1	1	1	1	0	21
chrII	726918	727011	2	2	1	9	0	24
chrII	779875	780366	2	2	0	0	1	22
chrIII	82877	84194	1	5	1	1	0	20
chrIII	83033	84111	2	2	1	0	1	12
chrIII	83033	84337	2	2	1	0	1	12
chrIII	83033	84853	2	2	1	0	1	12
chrIII	101606	101700	2	2	1	1	0	19
chrIII	101634	101700	2	2	1	12	0	25
chrIII	107034	107110	1	1	1	1	0	11
chrIII	107192	107287	1	1	1	42	0	21
chrIII	111558	111633	2	2	1	2	0	22
chrIII	138083	138130	1	1	1	2	112	19
chrIII	138780	138824	1	1	1	1	0	12
chrIII	173116	173198	2	2	1	16	0	21
chrIII	177907	178213	2	2	1	1	0	13
chrIII	293940	293993	1	1	1	12	0	22
chrIII	294240	294291	1	1	1	8	0	20
chrIV	65307	65377	1	1	1	7	0	22
chrIV	117667	118157	1	1	1	15	0	24
chrIV	122078	122167	1	1	1	2	0	22
chrIV	122078	122176	1	1	1	5	0	25
chrIV	216158	216489	1	1	1	71	0	23
chrIV	217603	218007	1	1	1	21	0	24
chrIV	230020	230320	1	1	1	567	0	25
chrIV	239399	239509	2	2	1	37	0	18
chrIV	254956	255044	2	2	1	1	0	13
chrIV	254975	255044	2	2	1	10	0	22
chrIV	267726	267806	1	1	1	4	0	20
chrIV	307334	307765	2	2	1	9	0	12
chrIV	308428	308792	1	1	1	4	0	22
chrIV	314045	314336	2	2	1	5	0	10
chrIV	322283	322703	1	1	1	97	0	24
chrIV	337525	337634	1	1	1	1	0	3
chrIV	417222	417626	2	2	1	1	0	22
chrIV	427431	427466	1	3	1	2	0	13
chrIV	431387	431472	2	2	1	16	0	22
chrIV	458018	458097	2	2	1	2	0	12
chrIV	491560	491898	1	1	1	155	0	23
chrIV	565065	565426	2	2	1	1	0	17
chrIV	569634	569723	2	2	1	4	0	15
chrIV	579479	580017	1	1	1	32	0	22
chrIV	601032	601097	2	2	1	0	4	20
chrIV	601032	601163	2	2	1	0	1	14
chrIV	601074	601097	2	2	1	0	4	20
chrIV	601074	601163	2	2	1	0	1	14
chrIV	601400	601472	2	2	1	1	0	21
chrIV	629906	630173	1	1	1	8	0	24
chrIV	652781	653523	1	1	1	10	0	22
chrIV	666428	666636	2	2	1	1	0	14
chrIV	676272	676405	1	1	1	2	0	20
chrIV	715248	715358	2	2	1	7	0	25
chrIV	733686	733775	2	2	1	1	0	23
chrIV	733703	733775	2	2	1	144	0	25
chrIV	758865	759440	2	2	1	0	40	18
chrIV	758865	759632	2	2	1	0	38	18
chrIV	759057	759440	2	2	1	0	40	18
chrIV	759057	759632	2	2	1	0	38	18
chrIV	1103810	1103892	1	1	1	2	0	8
chrIV	1212878	1212978	1	1	1	5	0	23
chrIV	1236843	1237608	1	1	1	20	0	25
chrIV	1238631	1238824	2	2	1	1	0	24
chrIV	1266770	1266861	2	2	1	48	0	22
chrIV	1307840	1307881	2	2	1	0	5	14
chrIV	1307840	1307965	2	2	1	0	5	14
chrIV	1307840	1308049	2	2	1	0	5	14
chrIV	1307840	1308553	2	2	1	0	7	14
chrIV	1319618	1319697	2	2	1	15	0	21
chrIV	1319721	1319816	2	2	1	12	0	23
chrIV	1355237	1355550	2	2	1	1	0	24
chrIV	1359970	1360404	1	1	1	14	0	23
chrIV	1401801	1402184	1	1	1	26	0	24
chrIV	1450458	1450846	2	2	1	1	0	9
chrIV	1526005	1526210	1	1	1	0	5	24
chrIV	1527482	1527779	1	1	1	0	4	21
chrIV	1527494	1527553	2	2	1	0	7	24
chrIV	1527508	1527779	1	1	1	0	2	20
chrIX	4914	4974	1	1	1	0	7	24
chrIX	6258	6468	2	2	1	0	2	24
chrIX	68716	69149	1	1	1	1	0	23
chrIX	91868	92580	1	1	1	0	2	14
chrIX	99096	99385	2	2	1	12	0	21
chrIX	127662	128148	1	1	1	4	0	21
chrIX	155223	155310	1	3	1	2	0	19
chrIX	166435	166519	1	1	1	2	0	9
chrIX	231958	232366	2	2	1	16	0	24
chrIX	256555	257026	2	2	1	28	254	23
chrIX	261690	261815	1	1	1	2	0	22
chrIX	316772	317171	1	1	1	2	0	24
chrIX	317018	317171	1	1	1	1	0	19
chrIX	348364	348494	2	2	1	1	0	5
chrIX	366557	366592	1	1	1	2	79	25
chrIX	386228	387143	2	2	1	1	1	20
chrMito	13987	16434	2	6	1	102	0	23
chrMito	16471	18953	0	0	1	95	0	25
chrMito	18992	20507	0	0	1	99	1	24
chrMito	20985	21994	0	0	1	248	11	24
chrMito	22247	23611	0	0	1	105	0	22
chrMito	23747	25317	0	0	1	82	1	23
chrMito	25343	26228	2	6	1	284	2	23
chrMito	36955	37722	2	6	1	600	0	14
chrMito	37737	39140	0	0	1	282	0	14
chrMito	39218	40840	0	0	1	84	0	24
chrMito	41091	42507	0	0	1	228	0	24
chrMito	42559	43296	0	0	1	130	0	24
chrMito	60725	61867	0	0	1	148	0	25
chrV	5824	6010	2	2	1	0	2	24
chrV	100992	101139	1	1	1	0	22	12
chrV	131777	131899	1	1	1	15	0	24
chrV	148195	148282	1	1	1	3	0	23
chrV	158995	159087	2	2	1	5	0	22
chrV	249760	250956	2	2	1	1	0	13
chrV	269752	270148	2	2	1	4	254	23
chrV	269784	270148	2	2	1	1	0	16
chrV	306326	306791	1	1	1	2	0	21
chrV	307747	307848	1	1	1	29	0	25
chrV	307957	308067	1	1	1	32	0	25
chrV	348202	348276	2	2	1	28	0	21
chrV	396811	397281	1	1	1	17	0	21
chrV	423591	423951	1	1	1	13	0	25
chrV	432672	433196	1	1	1	73	0	25
chrV	572299	572596	1	1	1	0	1	20
