chrI	12680	12727	1	1	1	0	7	24
chrI	12728	12823	1	1	1	0	2	23
chrI	26161	26565	1	1	1	0	1	22
chrI	26161	26700	1	1	1	0	1	22
chrI	87388	87500	1	1	1	42	0	23
chrI	139559	139582	2	2	1	2	89	19
chrI	142254	142619	1	1	1	507	0	24
chrI	151007	151096	2	2	1	3	0	24
chrI	204671	205210	2	2	1	0	1	22
chrI	204806	205210	2	2	1	0	1	22
chrII	5120	5335	2	2	1	0	1	19
chrII	45645	45977	1	1	1	32	0	20
chrII	60194	60697	2	2	1	50	0	23
chrII	110421	110505	2	2	1	2	0	23
chrII	110880	110948	1	1	1	6	0	14
chrII	125155	125270	1	1	1	11	0	24
chrII	142750	142846	2	2	1	1	0	20
chrII	168425	168808	1	1	1	1	0	22
chrII	170677	170804	1	1	1	74	0	25
chrII	186353	186427	2	2	1	4	0	25
chrII	332876	333386	1	1	1	241	0	24
chrII	393181	393507	1	1	1	2	0	20
chrII	393181	393510	1	1	1	152	0	25
chrII	407028	407122	2	2	1	71	0	24
chrII	414754	415259	2	2	1	6	0	19
chrII	443706	443833	2	2	1	4	0	13
chrII	462210	462289	1	1	1	23	0	24
chrII	462430	462499	1	1	1	42	3	24
chrII	592417	592768	2	2	1	4	0	17
chrII	604515	604927	1	1	1	23	0	23
chrII	606281	606668	1	1	1	14	0	24
chrII	726693	727011	2	2	1	1	0	23
chrII	726918	727011	2	2	1	3	0	25
chrIII	70622	70645	1	1	1	1	0	13
chrIII	101634	101700	2	2	1	14	0	25
chrIII	107192	107287	1	1	1	72	0	23
chrIII	111558	111633	2	2	1	1	0	5
chrIII	173116	173198	2	2	1	47	0	24
chrIII	177907	178213	2	2	1	2	0	13
chrIII	293940	293993	1	1	1	3	0	12
chrIII	294240	294291	1	1	1	13	0	24
chrIV	65307	65377	1	1	1	7	0	21
chrIV	117667	118157	1	1	1	10	0	22
chrIV	122078	122176	1	1	1	5	0	18
chrIV	216158	216489	1	1	1	36	0	20
chrIV	217603	218007	1	1	1	9	0	24
chrIV	230020	230320	1	1	1	1264	0	25
chrIV	239399	239509	2	2	1	40	0	20
chrIV	254975	255044	2	2	1	4	0	19
chrIV	267726	267806	1	1	1	3	0	19
chrIV	307334	307765	2	2	1	20	0	23
chrIV	308428	308792	1	1	1	4	0	23
chrIV	322283	322703	1	1	1	156	0	25
chrIV	337525	337634	1	1	1	6	0	17
chrIV	340811	341219	2	2	1	1	0	15
chrIV	427413	427520	1	1	1	0	10	21
chrIV	431387	431472	2	2	1	11	0	25
chrIV	438210	438307	1	1	1	1	0	19
chrIV	458018	458097	2	2	1	3	0	23
chrIV	491560	491898	1	1	1	223	0	24
chrIV	579479	580017	1	1	1	60	0	24
chrIV	629906	630173	1	1	1	7	0	23
chrIV	715248	715358	2	2	1	3	0	25
chrIV	733703	733775	2	2	1	134	0	25
chrIV	733708	733775	2	2	1	2	0	21
chrIV	758289	758420	2	2	1	0	4	20
chrIV	758289	759188	2	2	1	0	4	20
chrIV	758289	759380	2	2	1	0	4	20
chrIV	758481	759188	2	2	1	0	4	20
chrIV	758481	759380	2	2	1	0	4	20
chrIV	759249	759380	2	2	1	0	4	20
chrIV	808496	808552	1	1	1	1	2	18
chrIV	1103810	1103892	1	1	1	2	0	19
chrIV	1212878	1212978	1	1	1	9	0	23
chrIV	1236843	1237608	1	1	1	59	0	25
chrIV	1266770	1266861	2	2	1	19	0	24
chrIV	1319618	1319697	2	2	1	7	0	21
chrIV	1319721	1319816	2	2	1	6	0	23
chrIV	1355237	1355550	2	2	1	1	0	11
chrIV	1359970	1360404	1	1	1	34	0	25
chrIV	1401801	1402184	1	1	1	32	0	24
chrIV	1450458	1450846	2	2	1	1	0	5
chrIV	1526005	1526210	1	1	1	0	1	19
chrIX	4688	4986	2	2	1	0	1	22
chrIX	68716	69149	1	1	1	3	0	23
chrIX	99096	99385	2	2	1	31	0	22
chrIX	127662	128148	1	1	1	3	0	22
chrIX	155223	155310	1	3	1	1	0	3
chrIX	159543	160422	2	2	1	1	0	14
chrIX	166435	166519	1	1	1	2	0	16
chrIX	231577	231927	2	2	1	1	1	15
chrIX	231958	232366	2	2	1	6	0	22
chrIX	256555	257026	2	2	1	12	292	24
chrIX	316772	317171	1	1	1	2	0	12
chrIX	348364	348494	2	2	1	1	0	17
chrMito	13987	16434	2	6	1	21	0	22
chrMito	16471	18953	0	0	1	48	0	25
chrMito	18992	20507	0	0	1	89	1	24
chrMito	20985	21994	0	0	1	142	6	22
chrMito	22247	23611	0	0	1	68	0	24
chrMito	23747	25317	0	0	1	88	0	23
chrMito	25343	26228	2	6	1	170	0	23
chrMito	36955	37722	2	6	1	202	0	19
chrMito	37737	39140	0	0	1	61	0	20
chrMito	39218	40840	0	0	1	54	0	24
chrMito	41091	42507	0	0	1	24	0	22
